ts,batch,event,file,rows_before,rows_after,detail
2026-04-08 10:05:54,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV11.0/source-files/nba_gamelogs_2025_26.csv,25443,25672,APPEND_GAMELOGS
2026-04-08 10:05:54,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-08 10:18:07,B0,BATCH_COMPLETE,,,,
2026-04-08 11:49:12,B1,BATCH_START,,,,2026-04-08
2026-04-08 11:49:24,B1,PROPS_FETCHED,,,,"68 props, 7 games"
2026-04-08 11:51:12,B1,PREDICTIONS,,,,"68 plays, skipped 0"
2026-04-08 11:51:17,B1,BATCH_SUMMARY,,,,"props_fetched=68, plays_added=68"
2026-04-08 11:51:17,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV11.0/data/today.json,951,1019,SAVE_TODAY
2026-04-08 11:51:23,B1,BATCH_COMPLETE,,,,
2026-04-08 17:18:51,B3,BATCH_START,,,,2026-04-08
2026-04-08 17:19:00,B3,PROPS_FETCHED,,,,"70 props, 7 games"
2026-04-08 17:19:42,B3,PREDICTIONS,,,,"70 plays, skipped 0"
2026-04-08 17:19:45,B3,BATCH_SUMMARY,,,,"props_fetched=70, plays_added=2"
2026-04-08 17:19:45,B3,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV11.0/data/today.json,1019,1021,SAVE_TODAY
